prompt,outdir,skip_grid,skip_save,ddim_steps,fixed_code,ddim_eta,n_iter,H,W,C,f,n_samples,n_rows,scale,device,from_file,seed,unet_bs,turbo,precision,format,sampler,ckpt
'spiderman:0.50 minion:0.50',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,986673,1,True,autocast,png,,
'the minion from spiderman',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,160504,1,True,autocast,png,,
'gordon ramsay as spiderman',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,268754,1,True,autocast,png,,
'gordon ramsay cooking blue meth',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,999230,1,True,autocast,png,,
'textured gordon ramsey',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,895218,1,True,autocast,png,,
'gordon ramsay:0.5 willem dafoe:0.5',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,148819,1,True,autocast,png,,
'kevin made out of bacon',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,80436,1,True,autocast,png,,
'alton brown',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,187291,1,True,autocast,png,,
'gordon ramsay:0.33 kevin bacon:0.34 willem dafoe:0.33',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,679579,1,True,autocast,png,,
'the human with the longest teeth',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,127662,1,True,autocast,png,,
'gordon ramsay:0.25 kevin bacon:0.25 willem dafoe:0.25 brad pitt:0.25',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,708778,1,True,autocast,png,,
'gordon ramsay:0.25 kevin bacon:0.25 willem dafoe:0.25 alton brown:0.25',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,878066,1,True,autocast,png,,
'alton brown is very suspicious (sus)',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,451842,1,True,autocast,png,,
'colin mochrie',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,185213,1,True,autocast,png,,
'colin mochrie:0.5 ryan stiles:0.5',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,953485,1,True,autocast,png,,
'ryan stiles',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,223344,1,True,autocast,png,,
'gordon ramsay:0.5 shrek:0.5',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,181765,1,True,autocast,png,,
'willem dafoe:0.5 shrek:0.5',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,221308,1,True,autocast,png,,
'bender from futurama',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,336006,1,True,autocast,png,,
'anakin skywalker',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,681667,1,True,autocast,png,,
'anakin skywalker murders watto starwards',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,353046,1,True,autocast,png,,
'darth william',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,123810,1,True,autocast,png,,
'the smallest william on planet earth',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,350595,1,True,autocast,png,,
'the WORST william on the planet',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,429802,1,True,autocast,png,,
'jake gyllenhaal',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,963162,1,True,autocast,png,,
'big hairy apple',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,925612,1,True,autocast,png,,
'jason:0.50 Minion:0.50',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,795689,1,True,autocast,png,,
'Sweden invades France',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,176157,1,True,autocast,png,,
'dancing humanoid pumpkin',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,209496,1,True,autocast,png,,
'troll face pumpkin',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,964516,1,True,autocast,png,,
'team ⚙️',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,452985,1,True,autocast,png,,
'mike from breaking bad in fortnite',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,676493,1,True,autocast,png,,
'gordon ramsey in fortnite',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,755273,1,True,autocast,png,,
'Abe Lincoln in fortnite',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,817172,1,True,autocast,png,,
'Michael D Higgins in fortnite',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,924497,1,True,autocast,png,,
'Moses in Fortnite',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,568398,1,True,autocast,png,,
'mongolian throat singing',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,309358,1,True,autocast,png,,
'jason taking a Mongol in his throat',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,819294,1,True,autocast,png,,
'jason beheading a mongolian throat singer',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,47741,1,True,autocast,png,,
'jason as Genghis Khan',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,946053,1,True,autocast,png,,
'pumpkin smoking a big doobie',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,989046,1,True,autocast,png,,
'thick pumpkin ass',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,601406,1,True,autocast,png,,
'shiver from splatoon 3 as Genghis Khan',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,369526,1,True,autocast,png,,
'Genghis Khan Splatoon',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,261858,1,True,autocast,png,,
'thick splatoon',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,583018,1,True,autocast,png,,
'Gucci balaclava',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,920088,1,True,autocast,png,,
'Gucci bacteria',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,182610,1,True,autocast,png,,
'Gucci baklava',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,75751,1,True,autocast,png,,
'Gucci AK-47',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,733112,1,True,autocast,png,,
'Gucci baccarat',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,269439,1,True,autocast,png,,
'jason made out of gucci',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,469106,1,True,autocast,png,,
'butt boy',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,702987,1,True,autocast,png,,
'gucci butt boy',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,6505,1,True,autocast,png,,
'Supreme pickle',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,911208,1,True,autocast,png,,
'House made out of gucci',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,13766,1,True,autocast,png,,
'Gordon Ramsey 0.1 Supreme 0.9',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,691395,1,True,autocast,png,,
'gordon ramsay:0.5 darth vader:0.5',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,583554,1,True,autocast,png,,
'a supreme brand toilet',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,702581,1,True,autocast,png,,
'Supreme brand banana',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,107059,1,True,autocast,png,,
'supreme branded apple',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,425854,1,True,autocast,png,,
'Chad Python programmer vs virgin C++ programmer',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,194839,1,True,autocast,png,,
'a meme from the 1920s',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,956276,1,True,autocast,png,,
'the newest pokemon design',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,45664,1,True,autocast,png,,
'Roast Dobby dinner',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,511587,1,True,autocast,png,,
'Roast Gollum dinner',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,914147,1,True,autocast,png,,
'Roast Jason dinner',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,829742,1,True,autocast,png,,
'Gollumn holding The One Pickle',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,288743,1,True,autocast,png,,
'all might versus omni-man',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,116312,1,True,autocast,png,,
'corn chandelier',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,266648,1,True,autocast,png,,
'genetically modified cheetos',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,628783,1,True,autocast,png,,
'jason as a cheeto',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,985913,1,True,autocast,png,,
'cheetoh minion',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,813474,1,True,autocast,png,,
'corn overwatch',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,23011,1,True,autocast,png,,
'Blake throws a chair',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,455137,1,True,autocast,png,,
'the shit the fart',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,191937,1,True,autocast,png,,
'jason taking the piss',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,545583,1,True,autocast,png,,
'jason eating a huge pollo',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,567329,1,True,autocast,png,,
'carl is fucking it UP',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,310966,1,True,autocast,png,,
'jason is sponsored by supreme brand apparel',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,130256,1,True,autocast,png,,
'the scariest and most obscure',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,749484,1,True,autocast,png,,
'jason slurpin on deez nuts',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,30486,1,True,autocast,png,,
'the largest amassment of milk ever seen',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,104529,1,True,autocast,png,,
'good morning USA',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,262085,1,True,autocast,png,,
'bold and brash',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,225217,1,True,autocast,png,,
'monty p. moneybags',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,884455,1,True,autocast,png,,
'excess',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,325471,1,True,autocast,png,,
'incense and peppermints',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,238086,1,True,autocast,png,,
'walter white with hair',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,393436,1,True,autocast,png,,
'son of Walter White and Jessie Pinkman',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,620683,1,True,autocast,png,,
'the one of water white and jason',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,461501,1,True,autocast,png,,
'spongebob cake',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,407324,1,True,autocast,png,,
'penish',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,616619,1,True,autocast,png,,
'pingas test',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,266426,1,True,autocast,png,,
'Herson poop',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,854856,1,True,autocast,png,,
'the bot working correctly',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,473058,1,True,autocast,png,,
'the newest pokemon',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,643645,1,True,autocast,png,,
'meme',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,5823,1,True,autocast,png,,
'pizza (conscious)',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,825508,1,True,autocast,png,,
'Jason Fursuit',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,220302,1,True,autocast,png,,
'team fortress 2 demoman',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,545443,1,True,autocast,png,,
'team fortress 2 heavy',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,447294,1,True,autocast,png,,
'corn lunchable',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,271290,1,True,autocast,png,,
'Huitlacoche',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,865771,1,True,autocast,png,,
'grandpa on fire',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,612128,1,True,autocast,png,,
'black frieza',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,703115,1,True,autocast,png,,
'Black Ness',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,653206,1,True,autocast,png,,
'Ralis eats paint',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,167297,1,True,autocast,png,,
'geoduck',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,628641,1,True,autocast,png,,
'jerma smoking a cigarette',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,491886,1,True,autocast,png,,
'a bed made of bread',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,135111,1,True,autocast,png,,
'hatching from the dumb bitch egg',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,310879,1,True,autocast,png,,
'sopping man',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,747928,1,True,autocast,png,,
'Papa John made of grease',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,884980,1,True,autocast,png,,
'Herson's Gift',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,161894,1,True,autocast,png,,
'Morbidly obese potato',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,140599,1,True,autocast,png,,
'Joe Biden in Fallout New Vegas',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,746680,1,True,autocast,png,,
'Joe Biden Skyrim bard',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,479467,1,True,autocast,png,,
'Fighting Minions in Skyrim',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,315077,1,True,autocast,png,,
'fighting yellow minions in Skyrim',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,491939,1,True,autocast,png,,
'gordon ramsay in skyrim',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,369772,1,True,autocast,png,,
'darth vader in skyrim',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,547487,1,True,autocast,png,,
'darth vader fighting gordon ramsay',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,770664,1,True,autocast,png,,
'gordon ramsey in half life',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,750123,1,True,autocast,png,,
'gordon ramsey in team fortress 2',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,936490,1,True,autocast,png,,
'deal or no deal but with a penis instead',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,799668,1,True,autocast,png,,
'howie mandel',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,807334,1,True,autocast,png,,
'howie mandel in a cyberpunk city',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,813050,1,True,autocast,png,,
'David bowie as Howie Mandel',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,931157,1,True,autocast,png,,
'howie mandel hosting The Twilight Zone',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,122940,1,True,autocast,png,,
'Howie Mandel with a lot of hair (he is scared of it)',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,261706,1,True,autocast,png,,
'Howie doin',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,302581,1,True,autocast,png,,
'Gordon Ramsey as max headroom',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,153449,1,True,autocast,png,,
'max headroom',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,94550,1,True,autocast,png,,
'howie doin',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,404347,1,True,autocast,png,,
'Arizona iced tea 9/11',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,219660,1,True,autocast,png,,
'overwatch 2 servers on fire',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,708899,1,True,autocast,png,,
'Gordon Ramsay in Overwatch',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,91378,1,True,autocast,png,,
'Jason in the air',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,915594,1,True,autocast,png,,
'Mandelbrot set',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,248315,1,True,autocast,png,,
'tired Mariah',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,823050,1,True,autocast,png,,
'apoplectic',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,221173,1,True,autocast,png,,
'fricative',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,222024,1,True,autocast,png,,
'profound',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,21298,1,True,autocast,png,,
'yellow goomba',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,941960,1,True,autocast,png,,
'minion that looks like a goomba from mario',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,408916,1,True,autocast,png,,
'goomba minion',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,9987,1,True,autocast,png,,
'Super Mario by Illumination Animation',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,862076,1,True,autocast,png,,
'terraforming mars',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,648965,1,True,autocast,png,,
'banana human hybrid at the Olympics',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,752318,1,True,autocast,png,,
'banana human hybrid at the Olympics',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,607778,1,True,autocast,png,,
'banana human hybrid at the Olympics',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,444886,1,True,autocast,png,,
'test',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,480217,1,True,autocast,png,,
'banana human hybrid at the Olympics',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,241453,1,True,autocast,png,,
'jerma pooping on stream',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,582331,1,True,autocast,png,,
'the greatest toilet of all time',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,838528,1,True,autocast,png,,
'the worst toilet ever seen',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,25879,1,True,autocast,png,,
'toilet battle royale',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,418247,1,True,autocast,png,,
'a realistic video game where you play as a toilet',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,509341,1,True,autocast,png,,
'1990s 3D render of a futuristic toilet',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,793125,1,True,autocast,png,,
'the gaudiest toilet of the 1800s',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,5864,1,True,autocast,png,,
'a human-toilet hybrid competing at the Olympics',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,115611,1,True,autocast,png,,
'Silicon Graphics 1996 toilet render',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,601913,1,True,autocast,png,,
'a toilet made of pulsating flesh and blood',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,230171,1,True,autocast,png,,
'the meat dimension',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,636904,1,True,autocast,png,,
'deadpool toilet',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,135488,1,True,autocast,png,,
'a shrek branded toilet',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,955228,1,True,autocast,png,,
'shrek:0.5 Gordon Ramsay:0.5',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,851008,1,True,autocast,png,,
'a human made of ones and zeroes',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,910143,1,True,autocast,png,,
'a toilet made of teeth',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,40704,1,True,autocast,png,,
'a toothy toilet',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,74701,1,True,autocast,png,,
'A tooth-toilet hybrid at the olympics',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,778750,1,True,autocast,png,,
'ronald mcdonald themed toilet',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,376206,1,True,autocast,png,,
